      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/10/28-22:10,3528,3535,3521,3521,40616,3534.09,3546.67,3561.3,3569.39,3580,40616,25203.4,28518.93,24397.68,1.66,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,29,24,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52,-4.1,-2.27,-2.97,999,999.24,999.42,999.54,999.72,999.32,999.4,999.51,999.6,999.12,40616,26680.8,25203.4
 2022/10/28-22:15,3521,3525,3519,3524,39671,3531.85,3544.51,3559.48,3567.9,3579.08,39671,26542.3,28765.28,24580.21,1.61,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,30,25,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.55,-4.2,-2.36,-3.13,999.37,999.39,999.49,999.58,999.74,999.29,999.38,999.49,999.59,999.18,39671,32140.8,26542.3
 2022/10/28-22:20,3523,3533,3523,3526,32679,3530.55,3542.74,3557.85,3566.53,3578.2,32679,27877.9,29186.7,24483.23,1.33,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,31,26,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.42,-4.24,-2.43,-3.27,999.61,999.5,999.54,999.61,999.75,999.3,999.37,999.49,999.58,999.49,32679,34206.6,27877.9
 2022/10/28-22:25,3527,3530,3519,3524,23396,3529.09,3540.96,3556.2,3565.14,3577.3,23396,27777.3,29409.45,24451.33,0.96,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,32,27,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33,-4.27,-2.51,-3.41,999.57,999.5,999.54,999.61,999.75,999.38,999.41,999.5,999.59,999.59,23396,34791.4,27777.3
 2022/10/28-22:30,3524,3538,3524,3534,32739,3530.18,3540.3,3555.11,3564.11,3576.59,32739,28149.6,29901.85,24596.9,1.33,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,33,28,27,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.84,-4.16,-2.53,-3.5,1000.22,999.81,999.7,999.71,999.8,999.69,999.55,999.57,999.63,999.9,32739,33820.2,28149.6
 2022/10/28-22:35,3534,3543,3534,3542,38848,3532.81,3540.46,3554.48,3563.39,3576.02,38848,30073.7,30677.28,24716.28,1.57,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,34,29,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.15,-3.93,-2.5,-3.54,1000.63,1000.05,999.82,999.8,999.84,1000.01,999.71,999.65,999.68,1000.43,38848,33466.6,30073.7
 2022/10/28-22:40,3542,3542,3535,3537,18654,3533.74,3540.13,3553.62,3562.52,3575.37,18654,30702,30945.95,24630.18,0.76,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,35,30,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.79,-3.79,-2.5,-3.61,1000.22,999.91,999.76,999.76,999.82,1000.16,999.82,999.7,999.72,1000.43,18654,29263.2,30702
 2022/10/28-22:45,3538,3539,3527,3529,19960,3532.69,3539.07,3552.42,3561.43,3574.6,19960,30463,30980.43,24565.52,0.81,0,10,0,0,0,0,0,0,1,1,0,0,0,0,0,36,31,30,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.79,-3.75,-2.53,-3.7,999.72,999.7,999.66,999.69,999.79,1000.2,999.87,999.73,999.74,999.97,19960,26719.4,30463
 2022/10/28-22:50,3528,3532,3526,3531,14170,3532.31,3538.3,3551.38,3560.43,3573.88,14170,29832.8,30746.45,24160.7,0.59,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,37,32,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68,-3.67,-2.54,-3.78,999.89,999.78,999.71,999.72,999.8,1000.12,999.86,999.74,999.74,999.81,14170,24874.2,29832.8
 2022/10/28-22:55,3531,3537,3528,3536,12982,3533.13,3538.08,3550.63,3559.63,3573.26,12982,27371.5,29845.18,23873.45,0.54,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,38,33,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.39,-3.52,-2.53,-3.83,1000.2,999.94,999.79,999.77,999.82,1000.01,999.83,999.73,999.74,1000.05,12982,20922.8,27371.5
 2022/10/28-23:00,3536,3539,3533,3536,22643,3533.77,3537.88,3549.91,3558.85,3572.64,22643,25574.2,29830.97,23875.26,0.95,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,39,34,33,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.16,-3.38,-2.51,-3.87,1000.16,999.94,999.8,999.78,999.83,999.99,999.84,999.74,999.74,1000.18,22643,17681.8,25574.2
 2022/10/28-09:05,3530,3534,3522,3526,43930,3532.04,3536.75,3548.75,3557.78,3571.87,43930,26000.1,30455.15,24068.34,1.83,0,8,1,0,0,0,0,1,0,1,0,0,0,0,0,40,35,34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.32,-3.37,-2.54,-3.96,999.56,999.68,999.67,999.7,999.78,999.95,999.84,999.74,999.74,999.86,43930,22737,26000.1
 2022/10/28-09:10,3525,3536,3522,3523,22131,3530.03,3535.44,3547.49,3556.64,3571.06,22131,24945.3,30646,24105.26,0.92,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,41,36,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52,-3.39,-2.57,-4.06,999.48,999.63,999.65,999.68,999.77,999.85,999.8,999.73,999.73,999.52,22131,23171.2,24945.3
 2022/10/28-09:15,3522,3528,3511,3526,70958,3529.14,3534.54,3546.44,3555.63,3570.32,70958,29701.5,32076.47,24485.81,2.9,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,42,37,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.52,-3.35,-2.58,-4.13,999.75,999.75,999.7,999.72,999.79,999.74,999.75,999.71,999.72,999.62,70958,34528.8,29701.5
 2022/10/28-09:20,3525,3531,3519,3527,29150,3528.66,3533.82,3545.49,3554.69,3569.6,29150,29342.6,32532.47,24606.17,1.18,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,43,38,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45,-3.28,-2.59,-4.19,999.86,999.8,999.73,999.74,999.8,999.66,999.71,999.69,999.71,999.81,29150,37762.4,29342.6
 2022/10/28-09:25,3526,3530,3519,3519,15872,3526.51,3532.41,3544.2,3553.52,3568.77,15872,27045,32595.57,24616.99,0.64,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,44,39,38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66,-3.32,-2.62,-4.29,999.43,999.6,999.64,999.67,999.77,999.63,999.69,999.68,999.7,999.65,15872,36408.2,27045
 2022/10/28-09:30,3520,3527,3515,3518,21728,3524.62,3531.04,3542.92,3552.36,3567.93,21728,27352.4,31988.47,24665.22,0.88,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,45,40,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81,-3.35,-2.66,-4.38,999.49,999.61,999.64,999.67,999.76,999.63,999.69,999.68,999.7,999.46,21728,31967.8,27352.4
 2022/10/28-09:35,3517,3521,3516,3517,16505,3522.93,3529.7,3541.66,3551.2,3567.08,16505,27006.9,31576.47,24720.12,0.67,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,46,41,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91,-3.37,-2.69,-4.47,999.53,999.62,999.64,999.67,999.76,999.58,999.66,999.66,999.69,999.51,16505,30842.6,27006.9
 2022/10/28-09:40,3516,3522,3513,3517,19912,3521.61,3528.49,3540.46,3550.08,3566.26,19912,27581.1,31317.32,24777.59,0.8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,47,42,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94,-3.37,-2.71,-4.56,999.63,999.66,999.66,999.68,999.77,999.52,999.62,999.64,999.68,999.58,19912,20633.4,27581.1
 2022/10/28-09:45,3517,3522,3516,3518,16392,3520.81,3527.49,3539.36,3549.02,3565.46,16392,27922.1,31221.05,24802.59,0.66,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,48,43,42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88,-3.34,-2.72,-4.63,999.76,999.72,999.69,999.7,999.78,999.6,999.65,999.66,999.68,999.69,16392,18081.8,27922.1
 2022/10/28-09:50,3518,3522,3515,3515,13525,3519.52,3526.3,3538.17,3547.91,3564.62,13525,27010.3,31041.57,24568.27,0.55,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,49,44,43,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91,-3.35,-2.74,-4.71,999.64,999.66,999.66,999.69,999.77,999.64,999.66,999.66,999.69,999.7,13525,17612.4,27010.3
 2022/10/28-09:55,3515,3516,3511,3512,18829,3517.85,3524.94,3536.9,3546.73,3563.75,18829,24500.2,30492,24462.64,0.77,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,50,45,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3.37,-2.77,-4.8,999.54,999.61,999.64,999.67,999.76,999.64,999.66,999.66,999.69,999.59,18829,17032.6,24500.2
 2022/10/28-10:00,3511,3512,3507,3507,30037,3515.44,3523.23,3535.44,3545.43,3562.82,30037,25290.8,30742.78,24585.91,1.22,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,51,46,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-3.44,-2.82,-4.9,999.35,999.52,999.59,999.63,999.74,999.57,999.63,999.65,999.67,999.44,30037,19739,25290.8
 2022/10/28-10:05,3506,3513,3506,3508,19759,3513.78,3521.78,3534.1,3544.2,3561.91,19759,20170.9,30539.45,24641.13,0.8,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,52,47,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26,-3.48,-2.85,-5,999.53,999.59,999.62,999.65,999.75,999.51,999.59,999.63,999.66,999.44,19759,19708.4,20170.9
 2022/10/28-10:10,3509,3516,3508,3511,14675,3513.17,3520.76,3532.97,3543.11,3561.07,14675,18723.4,30497.68,24649.45,0.6,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,53,48,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14,-3.45,-2.86,-5.07,999.8,999.71,999.68,999.69,999.76,999.55,999.61,999.63,999.66,999.67,14675,19365,18723.4
 2022/10/28-10:15,3511,3515,3511,3512,12190,3512.91,3519.92,3531.95,3542.09,3560.26,12190,18355.2,30390.4,24384.79,0.5,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,54,49,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98,-3.4,-2.86,-5.13,999.89,999.76,999.71,999.71,999.77,999.64,999.64,999.65,999.67,999.85,12190,19098,18355.2
 2022/10/28-10:35,3511,3512,3504,3505,28437,3511.15,3518.5,3530.63,3540.88,3559.34,28437,19026.1,30276.78,24347.49,1.17,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,55,50,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08,-3.43,-2.89,-5.22,999.52,999.6,999.63,999.66,999.74,999.69,999.66,999.66,999.68,999.71,28437,21019.6,19026.1
 2022/10/28-10:40,3505,3508,3497,3499,46772,3508.45,3516.64,3529.09,3539.5,3558.35,46772,22052.8,28551.45,24640,1.9,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,56,51,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-3.52,-2.94,-5.32,999.27,999.47,999.56,999.61,999.72,999.62,999.64,999.65,999.67,999.39,46772,24366.6,22052.8
 2022/10/28-10:45,3499,3500,3492,3493,37727,3505.02,3514.39,3527.33,3537.98,3557.27,37727,23834.3,26994.97,24895.56,1.52,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,57,52,51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65,-3.66,-3.01,-5.45,999.08,999.36,999.5,999.57,999.7,999.44,999.55,999.6,999.64,999.17,37727,27960.2,23834.3
 2022/10/28-10:50,3493,3496,3484,3484,52546,3500.35,3511.5,3525.22,3536.21,3556.06,52546,27449.7,27048.25,25149.41,2.09,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,58,53,52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15,-3.88,-3.11,-5.61,998.75,999.18,999.4,999.5,999.66,999.15,999.4,999.52,999.58,998.91,52546,35534.4,27449.7
 2022/10/28-10:55,3484,3500,3479,3497,77495,3499.6,3510.12,3523.84,3534.92,3555.08,77495,33846.7,27908.65,25572.51,3.03,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,59,54,53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97,-3.88,-3.14,-5.7,999.74,999.61,999.61,999.64,999.73,999.21,999.4,999.52,999.58,999.24,77495,48595.4,33846.7
 2022/10/28-11:00,3497,3505,3493,3497,42068,3499.02,3508.87,3522.53,3533.68,3554.12,42068,36170.6,28303.3,25696.66,1.64,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,60,55,54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.79,-3.87,-3.16,-5.78,999.79,999.64,999.63,999.65,999.73,999.34,999.45,999.53,999.59,999.76,42068,51321.6,36170.6
 2022/10/28-11:05,3497,3507,3492,3502,38914,3499.69,3508.21,3521.53,3532.64,3553.26,38914,37058.3,28793.07,25814.69,1.51,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,61,56,55,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41,-3.77,-3.15,-5.84,1000.12,999.81,999.72,999.71,999.76,999.6,999.56,999.59,999.62,999.95,38914,49750,37058.3
 2022/10/28-11:10,3502,3503,3493,3499,20017,3499.53,3507.34,3520.43,3531.54,3552.36,20017,37084.1,28683.45,25873.19,0.77,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,62,57,56,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21,-3.71,-3.15,-5.9,999.92,999.75,999.69,999.69,999.75,999.89,999.7,999.66,999.67,1000.02,20017,46208,37084.1
 2022/10/28-11:15,3499,3503,3492,3496,18302,3498.75,3506.26,3519.24,3530.37,3551.43,18302,37446.8,28415.6,25842.46,0.71,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,63,58,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13,-3.68,-3.15,-5.96,999.77,999.69,999.66,999.67,999.74,999.9,999.72,999.67,999.68,999.85,18302,39359.2,37446.8
 2022/10/28-11:20,3496,3507,3495,3504,19085,3499.92,3506.04,3518.5,3529.51,3550.65,19085,38136.3,28402.55,25663.48,0.74,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,64,59,58,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.74,-3.53,-3.12,-5.99,1000.27,999.94,999.79,999.76,999.78,1000.02,999.8,999.71,999.7,1000.02,19085,27677.2,38136.3
 2022/10/28-11:25,3505,3511,3504,3506,25839,3501.27,3506.04,3517.89,3528.74,3549.91,25839,37876.5,28739.25,25668.82,1.01,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,65,60,59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.35,-3.36,-3.08,-6,1000.33,1000,999.83,999.78,999.79,1000.07,999.84,999.74,999.72,1000.3,25839,24431.4,37876.5
 2022/10/28-11:30,3506,3508,3499,3504,17526,3501.87,3505.84,3517.21,3527.93,3549.15,17526,34951.9,28618.65,25492.22,0.69,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,66,61,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.12,-3.22,-3.04,-6.02,1000.15,999.94,999.81,999.77,999.79,1000.13,999.89,999.77,999.74,1000.24,17526,20153.8,34951.9
 2022/10/28-13:35,3499,3500,3492,3498,45617,3501.01,3505.1,3516.27,3526.95,3548.3,45617,35740.9,29247.28,25312.61,1.8,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,67,62,61,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.16,-3.17,-3.03,-6.06,999.78,999.79,999.73,999.72,999.76,1000.13,999.92,999.79,999.76,999.96,45617,25273.8,35740.9
 2022/10/28-13:40,3498,3503,3492,3495,19869,3499.68,3504.13,3515.23,3525.9,3547.42,19869,32473.2,28804.13,25164.61,0.79,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,68,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26,-3.15,-3.02,-6.1,999.65,999.73,999.7,999.7,999.75,999.98,999.86,999.77,999.74,999.71,19869,25587.2,32473.2
 2022/10/28-13:45,3495,3500,3492,3493,12625,3498.19,3503.07,3514.15,3524.82,3546.52,12625,25986.2,28104.35,25114.84,0.5,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,69,64,63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38,-3.14,-3.03,-6.16,999.61,999.7,999.69,999.69,999.75,999.8,999.79,999.73,999.72,999.63,12625,24295.2,25986.2
 2022/10/28-13:50,3493,3495,3488,3489,19608,3496.15,3501.73,3512.92,3523.65,3545.57,19608,23740.2,27602.78,25161.09,0.78,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,70,65,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58,-3.18,-3.04,-6.22,999.46,999.62,999.65,999.67,999.73,999.62,999.71,999.7,999.7,999.53,19608,23049,23740.2
 2022/10/28-13:55,3489,3499,3488,3497,16136,3496.34,3501.28,3512.15,3522.77,3544.77,16136,21462.4,27189.2,25198.56,0.64,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,71,66,65,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4,-3.08,-3.02,-6.24,1000.02,999.87,999.78,999.75,999.77,999.68,999.73,999.71,999.7,999.74,16136,22771,21462.4
 2022/10/28-14:00,3497,3499,3493,3494,12229,3495.82,3500.59,3511.26,3521.83,3543.93,12229,20683.6,26910.03,25059.68,0.49,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,72,67,66,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35,-3.03,-3,-6.28,999.85,999.8,999.75,999.73,999.76,999.73,999.75,999.72,999.71,999.93,12229,16093.4,20683.6
 2022/10/28-14:05,3494,3506,3493,3504,24481,3497.64,3500.91,3510.91,3521.24,3543.27,24481,21301.5,26703.57,25087.46,0.98,1,7,0,0,0,0,1,0,1,0,0,1,0,0,0,73,68,67,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.93,-2.84,-2.94,-6.26,1000.45,1000.09,999.9,999.83,999.81,999.94,999.85,999.77,999.75,1000.15,24481,17015.8,21301.5
 2022/10/28-14:10,3504,3504,3496,3497,11826,3497.5,3500.54,3510.23,3520.45,3542.51,11826,20575.6,26028.03,25049.43,0.47,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,74,69,68,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.87,-2.75,-2.9,-6.27,999.96,999.89,999.81,999.77,999.78,1000.07,999.91,999.81,999.77,1000.2,11826,16856,20575.6
 2022/10/28-14:15,3496,3497,3492,3494,11671,3496.72,3499.92,3509.44,3519.58,3541.7,11671,19158.8,25853.45,25050.47,0.47,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,75,70,69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91,-2.7,-2.88,-6.29,999.8,999.82,999.77,999.75,999.77,1000.01,999.9,999.81,999.77,999.88,11671,15268.6,19158.8
 2022/10/28-14:20,3494,3498,3488,3489,17909,3495,3498.88,3508.44,3518.58,3540.83,17909,19197.1,25802.18,25152.72,0.71,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,76,71,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,-2.72,-2.88,-6.32,999.55,999.7,999.72,999.72,999.75,999.94,999.88,999.8,999.77,999.67,17909,15623.2,19197.1
 2022/10/28-14:25,3490,3495,3490,3494,17530,3494.78,3498.41,3507.74,3517.77,3540.06,17530,16388.4,25886.18,25242.72,0.69,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,77,72,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03,-2.65,-2.85,-6.34,999.93,999.87,999.8,999.77,999.78,999.81,999.82,999.77,999.75,999.74,17530,16683.4,16388.4
 2022/10/28-14:30,3494,3494,3488,3491,11945,3493.94,3497.71,3506.92,3516.9,3539.25,11945,15596,25860.25,25256.01,0.47,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,78,73,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07,-2.62,-2.84,-6.36,999.77,999.8,999.77,999.75,999.77,999.76,999.8,999.76,999.75,999.85,11945,14176.2,15596
 2022/10/28-14:35,3491,3494,3487,3490,16186,3493.06,3496.97,3506.09,3516.01,3538.43,16186,15952.1,25698.82,25303.69,0.64,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,79,74,73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11,-2.59,-2.82,-6.38,999.76,999.79,999.76,999.75,999.77,999.75,999.79,999.76,999.75,999.76,16186,15048.2,15952.1
 2022/10/28-14:40,3490,3496,3484,3486,24748,3491.49,3495.93,3505.11,3515.03,3537.57,24748,16466.1,25219.28,25449.61,0.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,75,74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26,-2.61,-2.82,-6.41,999.58,999.7,999.72,999.72,999.76,999.76,999.79,999.76,999.75,999.67,24748,17663.6,16466.1
 2022/10/28-14:45,3487,3492,3482,3484,27755,3489.83,3494.79,3504.08,3514.01,3536.68,27755,17628,25359.88,25640.84,1.08,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,81,76,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.41,-2.64,-2.83,-6.45,999.55,999.68,999.71,999.71,999.75,999.66,999.74,999.74,999.73,999.56,27755,19632.8,17628
 2022/10/28-14:50,3483,3490,3483,3489,15622,3489.65,3494.24,3503.35,3513.19,3535.89,15622,17967.3,23976.47,25696.14,0.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,77,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31,-2.59,-2.8,-6.46,999.92,999.84,999.79,999.77,999.78,999.7,999.75,999.75,999.74,999.74,15622,19251.2,17967.3
 2022/10/28-14:55,3490,3493,3487,3488,17730,3489.28,3493.65,3502.6,3512.37,3535.1,17730,17292.2,23690.97,25773.09,0.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,78,77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24,-2.55,-2.78,-6.47,999.88,999.83,999.79,999.76,999.78,999.73,999.76,999.75,999.74,999.9,17730,20408.2,17292.2
 2022/10/28-15:00,3489,3498,3489,3490,51097,3489.44,3493.3,3501.98,3511.63,3534.36,51097,21219.3,24571.6,26160.39,1.95,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,84,79,78,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1.1,-2.47,-2.75,-6.47,1000.02,999.9,999.82,999.79,999.79,999.84,999.81,999.78,999.76,999.95,51097,27390.4,21219.3
 2022/10/31-21:05,3490,3495,3484,3492,69542,3490.01,3493.18,3501.5,3510.99,3533.66,69542,27006.4,25766.95,26708.63,2.6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,85,80,79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-0.9,-2.37,-2.7,-6.46,1000.13,999.96,999.86,999.82,999.8,999.99,999.88,999.82,999.78,1000.08,69542,36349.2,27006.4
 2022/10/31-21:10,3494,3497,3490,3496,31380,3491.34,3493.44,3501.23,3510.5,3533.03,31380,28353.5,26138.82,26843.54,1.17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,86,81,80,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6,-2.22,-2.64,-6.42,1000.33,1000.08,999.92,999.86,999.82,1000.09,999.94,999.85,999.81,1000.23,31380,37074.2,28353.5
